StopNumber	PeriodName	TotalCount
42021	weekendAMpeak	20
42021	weekendNonpeak	5
42021	weekendPMpeak	0
42029	weekdayAMpeak	43
42029	weekdayNonpeak	67
42029	weekdayPMpeak	21
42029	weekendAMpeak	61
42029	weekendNonpeak	25
42029	weekendPMpeak	27
42031	weekdayAMpeak	54
42031	weekdayNonpeak	68
42031	weekdayPMpeak	6
42031	weekendAMpeak	1
42031	weekendNonpeak	60
42031	weekendPMpeak	60
42039	weekdayAMpeak	33
42039	weekdayNonpeak	67
42039	weekdayPMpeak	68
42039	weekendAMpeak	7
42039	weekendNonpeak	45
42039	weekendPMpeak	33
42041	weekdayAMpeak	53
42041	weekdayNonpeak	55
42041	weekdayPMpeak	2
42041	weekendAMpeak	25
42041	weekendNonpeak	31
42041	weekendPMpeak	18
42049	weekdayAMpeak	4
42049	weekdayNonpeak	8
42049	weekdayPMpeak	32
42049	weekendAMpeak	56
42049	weekendNonpeak	30
42049	weekendPMpeak	53
42051	weekdayAMpeak	50
42051	weekdayNonpeak	62
42051	weekdayPMpeak	33
42051	weekendAMpeak	59
42051	weekendNonpeak	57
42051	weekendPMpeak	39
42059	weekdayAMpeak	18
42059	weekdayNonpeak	42
42059	weekdayPMpeak	46
42059	weekendAMpeak	49
42059	weekendNonpeak	19
42059	weekendPMpeak	58
42061	weekdayAMpeak	44
42061	weekdayNonpeak	65
42061	weekdayPMpeak	26
42061	weekendAMpeak	49
42061	weekendNonpeak	56
42061	weekendPMpeak	9
42071	weekdayAMpeak	10
42071	weekdayNonpeak	55
42071	weekdayPMpeak	4
42071	weekendAMpeak	0
42071	weekendNonpeak	5
42071	weekendPMpeak	65
42089	weekdayAMpeak	25
42089	weekdayNonpeak	60
42089	weekdayPMpeak	38
42089	weekendAMpeak	19
42089	weekendNonpeak	46
42089	weekendPMpeak	25
42091	weekdayAMpeak	63
42091	weekdayNonpeak	42
42091	weekdayPMpeak	55
42091	weekendAMpeak	60
42091	weekendNonpeak	63
42091	weekendPMpeak	2
42109	weekdayAMpeak	58
42109	weekdayNonpeak	23
42109	weekdayPMpeak	19
42109	weekendAMpeak	59
42109	weekendNonpeak	47
42109	weekendPMpeak	15
42111	weekdayAMpeak	36
42111	weekdayNonpeak	11
42111	weekdayPMpeak	42
42111	weekendAMpeak	39
42111	weekendNonpeak	68
42111	weekendPMpeak	58
42119	weekdayAMpeak	36
42119	weekdayNonpeak	64
42119	weekdayPMpeak	36
42119	weekendAMpeak	55
42119	weekendNonpeak	60
42119	weekendPMpeak	54
42141	weekdayAMpeak	6
42141	weekdayNonpeak	56
42141	weekdayPMpeak	31
42141	weekendAMpeak	50
42141	weekendNonpeak	8
42141	weekendPMpeak	7
42149	weekdayAMpeak	51
42149	weekdayNonpeak	32
42149	weekdayPMpeak	58
42149	weekendAMpeak	15
42149	weekendNonpeak	28
42149	weekendPMpeak	32
43011	weekdayAMpeak	59
43011	weekdayNonpeak	37
43011	weekdayPMpeak	59
43011	weekendAMpeak	62
43011	weekendNonpeak	68
43011	weekendPMpeak	0
43019	weekdayAMpeak	55
43019	weekdayNonpeak	57
43019	weekdayPMpeak	26
43019	weekendAMpeak	4
43019	weekendNonpeak	29
43019	weekendPMpeak	14
43021	weekdayAMpeak	57
43021	weekdayNonpeak	14
43021	weekdayPMpeak	20
43021	weekendAMpeak	18
43021	weekendNonpeak	57
43021	weekendPMpeak	53
43029	weekdayAMpeak	10
43029	weekdayNonpeak	65
43029	weekdayPMpeak	0
43029	weekendAMpeak	66
43029	weekendNonpeak	40
43029	weekendPMpeak	45
43041	weekdayAMpeak	27
43041	weekdayNonpeak	43
43041	weekdayPMpeak	24
43041	weekendAMpeak	23
43041	weekendNonpeak	29
43041	weekendPMpeak	42
43049	weekdayAMpeak	46
43049	weekdayNonpeak	10
43049	weekdayPMpeak	64
43049	weekendAMpeak	66
43049	weekendNonpeak	5
43049	weekendPMpeak	63
43051	weekdayAMpeak	60
43051	weekdayNonpeak	27
43051	weekdayPMpeak	15
43051	weekendAMpeak	36
43051	weekendNonpeak	40
43051	weekendPMpeak	34
43059	weekdayAMpeak	61
43059	weekdayNonpeak	4
43059	weekdayPMpeak	63
43059	weekendAMpeak	62
43059	weekendNonpeak	21
43059	weekendPMpeak	54
43061	weekdayAMpeak	27
43061	weekdayNonpeak	50
43061	weekdayPMpeak	3
43061	weekendAMpeak	12
43061	weekendNonpeak	33
43061	weekendPMpeak	38
43069	weekdayAMpeak	30
43069	weekdayNonpeak	23
43069	weekdayPMpeak	26
43069	weekendAMpeak	16
43069	weekendNonpeak	48
43069	weekendPMpeak	13
43071	weekdayAMpeak	45
43071	weekdayNonpeak	57
43071	weekdayPMpeak	28
43071	weekendAMpeak	1
43071	weekendNonpeak	6
43071	weekendPMpeak	42
43081	weekdayAMpeak	14
43081	weekdayNonpeak	24
43081	weekdayPMpeak	60
43081	weekendAMpeak	25
43081	weekendNonpeak	18
43081	weekendPMpeak	1
43089	weekdayAMpeak	10
43089	weekdayNonpeak	24
43089	weekdayPMpeak	50
43089	weekendAMpeak	37
43089	weekendNonpeak	62
43089	weekendPMpeak	29
43099	weekdayAMpeak	40
43099	weekdayNonpeak	43
43099	weekdayPMpeak	51
43099	weekendAMpeak	56
43099	weekendNonpeak	6
43099	weekendPMpeak	53
43121	weekdayAMpeak	14
43121	weekdayNonpeak	39
43121	weekdayPMpeak	63
43121	weekendAMpeak	48
43121	weekendNonpeak	35
43121	weekendPMpeak	37
43129	weekdayAMpeak	63
43129	weekdayNonpeak	63
43129	weekdayPMpeak	20
43129	weekendAMpeak	46
43129	weekendNonpeak	41
43129	weekendPMpeak	26
43131	weekdayAMpeak	62
43131	weekdayNonpeak	34
43131	weekdayPMpeak	58
43131	weekendAMpeak	36
43131	weekendNonpeak	67
43131	weekendPMpeak	22
43139	weekdayAMpeak	49
43139	weekdayNonpeak	41
43139	weekdayPMpeak	48
43139	weekendAMpeak	36
43139	weekendNonpeak	28
43139	weekendPMpeak	27
44201	weekdayAMpeak	38
44201	weekdayNonpeak	37
44201	weekdayPMpeak	11
44201	weekendAMpeak	33
44201	weekendNonpeak	51
44201	weekendPMpeak	46
44209	weekdayAMpeak	35
44209	weekdayNonpeak	5
44209	weekdayPMpeak	63
44209	weekendAMpeak	7
44209	weekendNonpeak	21
44209	weekendPMpeak	56
44211	weekdayAMpeak	36
44211	weekdayNonpeak	19
44211	weekdayPMpeak	17
44211	weekendAMpeak	18
44211	weekendNonpeak	6
44211	weekendPMpeak	49
44219	weekdayAMpeak	11
44219	weekdayNonpeak	26
44219	weekdayPMpeak	10
44219	weekendAMpeak	4
44219	weekendNonpeak	54
44219	weekendPMpeak	61
44251	weekdayAMpeak	48
44251	weekdayNonpeak	39
44251	weekdayPMpeak	0
44251	weekendAMpeak	45
44251	weekendNonpeak	40
44251	weekendPMpeak	44
44259	weekdayAMpeak	34
44259	weekdayNonpeak	44
44259	weekdayPMpeak	32
44259	weekendAMpeak	67
44259	weekendNonpeak	35
44259	weekendPMpeak	51
44631	weekdayAMpeak	1
44631	weekdayNonpeak	1
44631	weekdayPMpeak	34
44631	weekendAMpeak	43
44631	weekendNonpeak	23
44631	weekendPMpeak	54
44639	weekdayAMpeak	57
44639	weekdayNonpeak	40
44639	weekdayPMpeak	41
44639	weekendAMpeak	51
44639	weekendNonpeak	16
44639	weekendPMpeak	29
45009	weekdayAMpeak	9
45009	weekdayNonpeak	65
45009	weekdayPMpeak	26
45009	weekendAMpeak	61
45009	weekendNonpeak	4
45009	weekendPMpeak	64
50011	weekdayAMpeak	40
50011	weekdayNonpeak	11
50011	weekdayPMpeak	63
50011	weekendAMpeak	8
50011	weekendNonpeak	18
50011	weekendPMpeak	62
50019	weekdayAMpeak	5
50019	weekdayNonpeak	53
50019	weekdayPMpeak	46
50019	weekendAMpeak	51
50019	weekendNonpeak	65
50019	weekendPMpeak	67
50021	weekdayAMpeak	8
50021	weekdayNonpeak	12
50021	weekdayPMpeak	22
50021	weekendAMpeak	5
50021	weekendNonpeak	23
50021	weekendPMpeak	12
50029	weekdayAMpeak	24
50029	weekdayNonpeak	59
50029	weekdayPMpeak	2
50029	weekendAMpeak	38
50029	weekendNonpeak	34
50029	weekendPMpeak	2
50031	weekdayAMpeak	32
50031	weekdayNonpeak	35
50031	weekdayPMpeak	12
50031	weekendAMpeak	33
50031	weekendNonpeak	64
50031	weekendPMpeak	6
50038	weekdayAMpeak	13
50038	weekdayNonpeak	54
50038	weekdayPMpeak	42
50038	weekendAMpeak	15
50038	weekendNonpeak	53
50038	weekendPMpeak	28
50041	weekdayAMpeak	47
50041	weekdayNonpeak	39
50041	weekdayPMpeak	34
50041	weekendAMpeak	59
50041	weekendNonpeak	24
50041	weekendPMpeak	58
50049	weekdayAMpeak	56
50049	weekdayNonpeak	37
50049	weekdayPMpeak	5
50049	weekendAMpeak	30
50049	weekendNonpeak	28
50049	weekendPMpeak	5
50051	weekdayAMpeak	4
50051	weekdayNonpeak	35
50051	weekdayPMpeak	40
50051	weekendAMpeak	62
50051	weekendNonpeak	57
50051	weekendPMpeak	45
50059	weekdayAMpeak	6
50059	weekdayNonpeak	47
50059	weekdayPMpeak	50
50059	weekendAMpeak	57
50059	weekendNonpeak	3
50059	weekendPMpeak	14
50061	weekdayAMpeak	55
50061	weekdayNonpeak	23
50061	weekdayPMpeak	61
50061	weekendAMpeak	25
50061	weekendNonpeak	40
50061	weekendPMpeak	3
50069	weekdayAMpeak	34
50069	weekdayNonpeak	64
50069	weekdayPMpeak	50
50069	weekendAMpeak	37
50069	weekendNonpeak	62
50069	weekendPMpeak	29
50071	weekdayAMpeak	52
50071	weekdayNonpeak	49
50071	weekdayPMpeak	9
50071	weekendAMpeak	55
50071	weekendNonpeak	24
50071	weekendPMpeak	22
50079	weekdayAMpeak	15
50079	weekdayNonpeak	17
50079	weekdayPMpeak	8
50079	weekendAMpeak	46
50079	weekendNonpeak	48
50079	weekendPMpeak	61
50081	weekdayAMpeak	65
50081	weekdayNonpeak	16
50081	weekdayPMpeak	30
50081	weekendAMpeak	67
50081	weekendNonpeak	56
50081	weekendPMpeak	6
50089	weekdayAMpeak	29
50089	weekdayNonpeak	39
50089	weekdayPMpeak	16
50089	weekendAMpeak	1
50089	weekendNonpeak	60
50089	weekendPMpeak	9
50111	weekdayAMpeak	22
50111	weekdayNonpeak	44
50111	weekdayPMpeak	44
50111	weekendAMpeak	10
50111	weekendNonpeak	10
50111	weekendPMpeak	27
50119	weekdayAMpeak	47
50119	weekdayNonpeak	55
50119	weekdayPMpeak	16
50119	weekendAMpeak	16
50119	weekendNonpeak	23
50119	weekendPMpeak	50
50121	weekdayAMpeak	7
50121	weekdayNonpeak	28
50121	weekdayPMpeak	1
50121	weekendAMpeak	40
50121	weekendNonpeak	22
50121	weekendPMpeak	32
50129	weekdayAMpeak	18
50129	weekdayNonpeak	26
50129	weekdayPMpeak	1
50129	weekendAMpeak	22
50129	weekendNonpeak	37
50129	weekendPMpeak	60
50159	weekdayAMpeak	27
50159	weekdayNonpeak	45
50159	weekdayPMpeak	31
50159	weekendAMpeak	64
50159	weekendNonpeak	1
50159	weekendPMpeak	31
50161	weekdayAMpeak	10
50161	weekdayNonpeak	41
50161	weekdayPMpeak	61
50161	weekendAMpeak	58
50161	weekendNonpeak	67
50161	weekendPMpeak	33
50169	weekdayAMpeak	25
50169	weekdayNonpeak	51
50169	weekdayPMpeak	38
50169	weekendAMpeak	7
50169	weekendNonpeak	38
50169	weekendPMpeak	33
50171	weekdayAMpeak	51
50171	weekdayNonpeak	58
50171	weekdayPMpeak	33
50171	weekendAMpeak	38
50171	weekendNonpeak	36
50171	weekendPMpeak	57
50179	weekdayAMpeak	44
50179	weekdayNonpeak	5
50179	weekdayPMpeak	49
50179	weekendAMpeak	45
50179	weekendNonpeak	15
50179	weekendPMpeak	34
50189	weekdayAMpeak	14
50189	weekdayNonpeak	47
50189	weekdayPMpeak	31
50189	weekendAMpeak	23
50189	weekendNonpeak	54
50189	weekendPMpeak	59
50191	weekdayAMpeak	60
50191	weekdayNonpeak	39
50191	weekdayPMpeak	60
50191	weekendAMpeak	62
50191	weekendNonpeak	49
50191	weekendPMpeak	49
50199	weekdayAMpeak	47
50199	weekdayNonpeak	27
50199	weekdayPMpeak	26
50199	weekendAMpeak	55
50199	weekendNonpeak	63
50199	weekendPMpeak	67
50201	weekdayAMpeak	14
50201	weekdayNonpeak	24
50201	weekdayPMpeak	2
50201	weekendAMpeak	11
50201	weekendNonpeak	65
50201	weekendPMpeak	43
50209	weekdayAMpeak	39
50209	weekdayNonpeak	9
50209	weekdayPMpeak	10
50209	weekendAMpeak	20
50209	weekendNonpeak	7
50209	weekendPMpeak	59
50211	weekdayAMpeak	28
50211	weekdayNonpeak	2
50211	weekdayPMpeak	27
50211	weekendAMpeak	19
50211	weekendNonpeak	41
50211	weekendPMpeak	5
50221	weekdayAMpeak	44
50221	weekdayNonpeak	26
50221	weekdayPMpeak	9
50221	weekendAMpeak	11
50221	weekendNonpeak	38
50221	weekendPMpeak	2
50229	weekdayAMpeak	58
50229	weekdayNonpeak	66
50229	weekdayPMpeak	14
50229	weekendAMpeak	23
50229	weekendNonpeak	24
50229	weekendPMpeak	11
50231	weekdayAMpeak	0
50231	weekdayNonpeak	26
50231	weekdayPMpeak	25
50231	weekendAMpeak	18
50231	weekendNonpeak	2
50231	weekendPMpeak	19
50239	weekdayAMpeak	0
50239	weekdayNonpeak	43
50239	weekdayPMpeak	56
50239	weekendAMpeak	54
50239	weekendNonpeak	14
50239	weekendPMpeak	53
50249	weekdayAMpeak	67
50249	weekdayNonpeak	48
50249	weekdayPMpeak	23
50249	weekendAMpeak	57
50249	weekendNonpeak	62
50249	weekendPMpeak	20
50251	weekdayAMpeak	68
50251	weekdayNonpeak	44
50251	weekdayPMpeak	46
50251	weekendAMpeak	26
50251	weekendNonpeak	67
50251	weekendPMpeak	67
50261	weekdayAMpeak	48
50261	weekdayNonpeak	30
50261	weekdayPMpeak	1
50261	weekendAMpeak	33
50261	weekendNonpeak	45
50261	weekendPMpeak	3
50301	weekdayAMpeak	1
50301	weekdayNonpeak	19
50301	weekdayPMpeak	51
50301	weekendAMpeak	42
50301	weekendNonpeak	32
50301	weekendPMpeak	8
50321	weekdayAMpeak	7
50321	weekdayNonpeak	47
50321	weekdayPMpeak	18
50321	weekendAMpeak	3
50321	weekendNonpeak	40
50321	weekendPMpeak	29
50331	weekdayAMpeak	17
50331	weekdayNonpeak	57
50331	weekdayPMpeak	62
50331	weekendAMpeak	21
50331	weekendNonpeak	4
50331	weekendPMpeak	37
50349	weekdayAMpeak	6
50349	weekdayNonpeak	21
50349	weekdayPMpeak	66
50349	weekendAMpeak	49
50349	weekendNonpeak	16
50349	weekendPMpeak	17
50351	weekdayAMpeak	21
50351	weekdayNonpeak	51
50351	weekdayPMpeak	60
50351	weekendAMpeak	6
50351	weekendNonpeak	47
50351	weekendPMpeak	50
50991	weekdayAMpeak	30
50991	weekdayNonpeak	56
50991	weekdayPMpeak	16
50991	weekendAMpeak	34
50991	weekendNonpeak	0
50991	weekendPMpeak	59
51011	weekdayAMpeak	52
51011	weekdayNonpeak	3
51011	weekdayPMpeak	68
51011	weekendAMpeak	68
51011	weekendNonpeak	0
51011	weekendPMpeak	36
51019	weekdayAMpeak	53
51019	weekdayNonpeak	21
51019	weekdayPMpeak	63
51019	weekendAMpeak	62
51019	weekendNonpeak	13
51019	weekendPMpeak	57
51071	weekdayAMpeak	4
51071	weekdayNonpeak	43
51071	weekdayPMpeak	61
51071	weekendAMpeak	25
51071	weekendNonpeak	58
51071	weekendPMpeak	35
51079	weekdayAMpeak	14
51079	weekdayNonpeak	29
51079	weekdayPMpeak	45
51079	weekendAMpeak	22
51079	weekendNonpeak	42
51079	weekendPMpeak	44
51091	weekdayAMpeak	35
51091	weekdayNonpeak	47
51091	weekdayPMpeak	31
51091	weekendAMpeak	27
51091	weekendNonpeak	15
51091	weekendPMpeak	26
51099	weekdayAMpeak	36
51099	weekdayNonpeak	10
51099	weekdayPMpeak	48
51099	weekendAMpeak	40
51099	weekendNonpeak	12
51099	weekendPMpeak	56
51101	weekdayAMpeak	28
51101	weekdayNonpeak	31
51101	weekdayPMpeak	9
51101	weekendAMpeak	40
51101	weekendNonpeak	64
51101	weekendPMpeak	42
51109	weekdayAMpeak	16
51109	weekdayNonpeak	2
51109	weekdayPMpeak	50
51109	weekendAMpeak	29
51109	weekendNonpeak	68
51109	weekendPMpeak	14
51111	weekdayAMpeak	11
51111	weekdayNonpeak	21
51111	weekdayPMpeak	37
51111	weekendAMpeak	48
51111	weekendNonpeak	27
51111	weekendPMpeak	51
51119	weekdayAMpeak	31
51119	weekdayNonpeak	56
51119	weekdayPMpeak	58
51119	weekendAMpeak	34
51119	weekendNonpeak	14
51119	weekendPMpeak	11
52021	weekdayAMpeak	27
52021	weekdayNonpeak	14
52021	weekdayPMpeak	19
52021	weekendAMpeak	36
52021	weekendNonpeak	0
52021	weekendPMpeak	14
52031	weekdayAMpeak	54
52031	weekdayNonpeak	48
52031	weekdayPMpeak	3
52031	weekendAMpeak	3
52031	weekendNonpeak	67
52031	weekendPMpeak	5
52039	weekdayAMpeak	39
52039	weekdayNonpeak	44
52039	weekdayPMpeak	20
52039	weekendAMpeak	56
52039	weekendNonpeak	52
52039	weekendPMpeak	67
52049	weekdayAMpeak	34
52049	weekdayNonpeak	23
52049	weekdayPMpeak	21
52049	weekendAMpeak	66
52049	weekendNonpeak	31
52049	weekendPMpeak	45
52051	weekdayAMpeak	8
52051	weekdayNonpeak	45
52051	weekdayPMpeak	25
52051	weekendAMpeak	42
52051	weekendNonpeak	61
52051	weekendPMpeak	31
52059	weekdayAMpeak	48
52059	weekdayNonpeak	1
52059	weekdayPMpeak	68
52059	weekendAMpeak	7
52059	weekendNonpeak	37
52059	weekendPMpeak	51
52061	weekdayAMpeak	52
52061	weekdayNonpeak	12
52061	weekdayPMpeak	11
52061	weekendAMpeak	54
52061	weekendNonpeak	12
52061	weekendPMpeak	0
52069	weekdayAMpeak	34
52069	weekdayNonpeak	15
52069	weekdayPMpeak	26
52069	weekendAMpeak	17
52069	weekendNonpeak	50
52069	weekendPMpeak	9
52071	weekdayAMpeak	25
52071	weekdayNonpeak	15
52071	weekdayPMpeak	47
52071	weekendAMpeak	65
52071	weekendNonpeak	1
52071	weekendPMpeak	20
52079	weekdayAMpeak	30
52079	weekdayNonpeak	42
52079	weekdayPMpeak	68
52079	weekendAMpeak	68
52079	weekendNonpeak	52
52079	weekendPMpeak	19
52099	weekdayAMpeak	17
52099	weekdayNonpeak	52
52099	weekdayPMpeak	22
52099	weekendAMpeak	7
52099	weekendNonpeak	30
52099	weekendPMpeak	61
52109	weekdayAMpeak	23
52109	weekdayNonpeak	4
52109	weekdayPMpeak	34
52109	weekendAMpeak	68
52109	weekendNonpeak	29
52109	weekendPMpeak	29
52119	weekdayAMpeak	3
52119	weekdayNonpeak	9
52119	weekdayPMpeak	29
52119	weekendAMpeak	62
52119	weekendNonpeak	58
52119	weekendPMpeak	65
52129	weekdayAMpeak	6
52129	weekdayNonpeak	21
52129	weekdayPMpeak	54
52129	weekendAMpeak	8
52129	weekendNonpeak	15
52129	weekendPMpeak	3
52181	weekdayAMpeak	41
52181	weekdayNonpeak	58
52181	weekdayPMpeak	13
52181	weekendAMpeak	52
52181	weekendNonpeak	61
52181	weekendPMpeak	63
52189	weekdayAMpeak	60
52189	weekdayNonpeak	22
52189	weekdayPMpeak	23
52189	weekendAMpeak	2
52189	weekendNonpeak	54
52189	weekendPMpeak	36
52231	weekdayAMpeak	40
52231	weekdayNonpeak	22
52231	weekdayPMpeak	60
52231	weekendAMpeak	36
52231	weekendNonpeak	43
52231	weekendPMpeak	58
52239	weekdayAMpeak	40
52239	weekdayNonpeak	4
52239	weekdayPMpeak	25
52239	weekendAMpeak	37
52239	weekendNonpeak	52
52239	weekendPMpeak	47
52271	weekdayAMpeak	16
52271	weekdayNonpeak	51
52271	weekdayPMpeak	38
52271	weekendAMpeak	39
52271	weekendNonpeak	1
52271	weekendPMpeak	5
52279	weekdayAMpeak	45
52279	weekdayNonpeak	35
52279	weekdayPMpeak	26
52279	weekendAMpeak	35
52279	weekendNonpeak	21
52279	weekendPMpeak	13
52361	weekdayAMpeak	15
52361	weekdayNonpeak	47
52361	weekdayPMpeak	2
52361	weekendAMpeak	36
52361	weekendNonpeak	47
52361	weekendPMpeak	44
52369	weekdayAMpeak	66
52369	weekdayNonpeak	12
52369	weekdayPMpeak	14
52369	weekendAMpeak	66
52369	weekendNonpeak	24
52369	weekendPMpeak	42
52451	weekdayAMpeak	26
52451	weekdayNonpeak	36
52451	weekdayPMpeak	37
52451	weekendAMpeak	22
52451	weekendNonpeak	60
52451	weekendPMpeak	36
52499	weekdayAMpeak	51
52499	weekdayNonpeak	25
52499	weekdayPMpeak	66
52499	weekendAMpeak	39
52499	weekendNonpeak	68
52499	weekendPMpeak	54
53009	weekdayAMpeak	25
53009	weekdayNonpeak	66
53009	weekdayPMpeak	63
53009	weekendAMpeak	37
53009	weekendNonpeak	34
53009	weekendPMpeak	31
53011	weekdayAMpeak	14
53011	weekdayNonpeak	26
53011	weekdayPMpeak	27
53011	weekendAMpeak	27
53011	weekendNonpeak	35
53011	weekendPMpeak	25
53019	weekdayAMpeak	1
53019	weekdayNonpeak	47
53019	weekdayPMpeak	3
53019	weekendAMpeak	12
53019	weekendNonpeak	64
53019	weekendPMpeak	4
53021	weekdayAMpeak	20
53021	weekdayNonpeak	11
53021	weekdayPMpeak	22
53021	weekendAMpeak	37
53021	weekendNonpeak	11
53021	weekendPMpeak	31
53029	weekdayAMpeak	18
53029	weekdayNonpeak	8
53029	weekdayPMpeak	39
53029	weekendAMpeak	37
53029	weekendNonpeak	16
53029	weekendPMpeak	48
53039	weekdayAMpeak	28
53039	weekdayNonpeak	68
53039	weekdayPMpeak	6
53039	weekendAMpeak	6
53039	weekendNonpeak	57
53039	weekendPMpeak	4
53041	weekdayAMpeak	41
53041	weekdayNonpeak	5
53041	weekdayPMpeak	59
53041	weekendAMpeak	43
53041	weekendNonpeak	48
53041	weekendPMpeak	65
53049	weekdayAMpeak	54
53049	weekdayNonpeak	33
53049	weekdayPMpeak	30
53049	weekendAMpeak	67
53049	weekendNonpeak	38
53049	weekendPMpeak	18
53051	weekdayAMpeak	45
53051	weekdayNonpeak	37
53051	weekdayPMpeak	63
53051	weekendAMpeak	50
53051	weekendNonpeak	60
53051	weekendPMpeak	56
53059	weekdayAMpeak	3
53059	weekdayNonpeak	14
53059	weekdayPMpeak	63
53059	weekendAMpeak	31
53059	weekendNonpeak	55
53059	weekendPMpeak	60
53061	weekdayAMpeak	12
53061	weekdayNonpeak	40
53061	weekdayPMpeak	29
53061	weekendAMpeak	11
53061	weekendNonpeak	44
53061	weekendPMpeak	49
53069	weekdayAMpeak	45
53069	weekdayNonpeak	36
53069	weekdayPMpeak	6
53069	weekendAMpeak	18
53069	weekendNonpeak	36
53069	weekendPMpeak	34
53071	weekdayAMpeak	33
53071	weekdayNonpeak	26
53071	weekdayPMpeak	2
53071	weekendAMpeak	67
53071	weekendNonpeak	6
53071	weekendPMpeak	53
53079	weekdayAMpeak	50
53079	weekdayNonpeak	20
53079	weekdayPMpeak	22
53079	weekendAMpeak	44
53079	weekendNonpeak	57
53079	weekendPMpeak	39
53081	weekdayAMpeak	49
53081	weekdayNonpeak	37
53081	weekdayPMpeak	37
53081	weekendAMpeak	42
53081	weekendNonpeak	62
53081	weekendPMpeak	16
53089	weekdayAMpeak	56
53089	weekdayNonpeak	55
53089	weekdayPMpeak	46
53089	weekendAMpeak	25
53089	weekendNonpeak	56
53089	weekendPMpeak	27
53091	weekdayAMpeak	62
53091	weekdayNonpeak	54
53091	weekdayPMpeak	1
53091	weekendAMpeak	52
53091	weekendNonpeak	25
53091	weekendPMpeak	2
53099	weekdayAMpeak	5
53099	weekdayNonpeak	1
53099	weekdayPMpeak	5
53099	weekendAMpeak	5
53099	weekendNonpeak	28
53099	weekendPMpeak	21
53121	weekdayAMpeak	43
53121	weekdayNonpeak	23
53121	weekdayPMpeak	65
53121	weekendAMpeak	65
53121	weekendNonpeak	33
53121	weekendPMpeak	25
53129	weekdayAMpeak	48
53129	weekdayNonpeak	67
53129	weekdayPMpeak	48
53129	weekendAMpeak	11
53129	weekendNonpeak	43
53129	weekendPMpeak	65
53131	weekdayAMpeak	68
53131	weekdayNonpeak	54
53131	weekdayPMpeak	52
53131	weekendAMpeak	13
53131	weekendNonpeak	58
53131	weekendPMpeak	15
53139	weekdayAMpeak	10
53139	weekdayNonpeak	16
53139	weekdayPMpeak	19
53139	weekendAMpeak	56
53139	weekendNonpeak	6
53139	weekendPMpeak	28
53141	weekdayAMpeak	24
53141	weekdayNonpeak	62
53141	weekdayPMpeak	45
53141	weekendAMpeak	44
53141	weekendNonpeak	68
53141	weekendPMpeak	57
53149	weekdayAMpeak	53
53149	weekdayNonpeak	13
53149	weekdayPMpeak	16
53149	weekendAMpeak	4
53149	weekendNonpeak	13
53149	weekendPMpeak	53
53151	weekdayAMpeak	16
53151	weekdayNonpeak	13
53151	weekdayPMpeak	5
53151	weekendAMpeak	4
53151	weekendNonpeak	54
53151	weekendPMpeak	14
53159	weekdayAMpeak	0
53159	weekdayNonpeak	12
53159	weekdayPMpeak	24
53159	weekendAMpeak	47
53159	weekendNonpeak	8
53159	weekendPMpeak	14
53161	weekdayAMpeak	47
53161	weekdayNonpeak	67
53161	weekdayPMpeak	66
53161	weekendAMpeak	21
53161	weekendNonpeak	4
53161	weekendPMpeak	64
53169	weekdayAMpeak	49
53169	weekdayNonpeak	7
53169	weekdayPMpeak	57
53169	weekendAMpeak	24
53169	weekendNonpeak	31
53169	weekendPMpeak	47
